,PCTBLACK,PCTWHITE,COUNT,PCTHISPANIC,surname,frequency,PCTASIAN,other
14560,2.22,92.99,6900,2.45,booher,242.0,1.1,0
42219,0.3,95.03,3320,2.74,fenske,242.0,0.99,0
72489,0.3,94.89,3720,1.99,krick,243.0,1.4300000000000000,0
136400,0.4,95.88,3521,1.96,tressler,243.0,0.5700000000000000,0
494,0.82,94.6,4778,2.11,abshire,243.0,1.02,0
90970,0.17,95.97,3569,1.54,mishler,243.0,1.12,0
14137,0.69,95.83,3645,1.29,bolick,243.0,0.8800000000000000,0
136202,26.87,68.52,3215,1.34,trawick,244.0,1.06,0
139013,0.6,95.07,3344,1.53,vancamp,244.0,1.14,0
32925,0.33,93.39,3964,3.94,despain,245.0,1.06,0
119250,0.43,95.4,4608,2.24,schlueter,245.0,0.8300000000000000,0
31936,2.64,92.48,4097,2.81,demars,245.0,0.8500000000000000,0
3090,0.0,94.32,3081,3.08,ammerman,246.0,0.62,0
145795,16.14,78.96,8352,2.02,williford,246.0,0.99,0
131210,7.6,87.19,9369,1.92,swafford,247.0,1.22,0
46054,34.04,58.24,8342,1.95,gaddy,247.0,3.31,0
149273,0.0,96.12,3015,1.59,zehr,248.0,0.66,0
53174,0.58,94.67,3097,2.29,guertin,248.0,0.9000000000000000,0
52446,7.22,88.15,4347,1.7,grizzle,248.0,1.08,0
67455,0.86,92.97,3386,2.78,keever,248.0,1.42,0
60737,0.22,96.15,3664,1.61,horstman,248.0,1.01,0
16296,0.32,95.76,3700,1.7,breault,249.0,0.81,0
111123,5.39,89.93,3972,1.54,renfrow,249.0,1.36,0
20471,41.61,51.91,5172,2.44,cannady,250.0,1.1400000000000000,0
78110,2.38,92.19,3199,2.22,lewellen,250.0,1.22,0
5411,0.99,93.31,6187,2.49,atchley,251.0,1.48,0
138575,24.64,70.36,3222,2.7,vaden,251.0,0.9,0
124440,1.48,93.57,7034,2.33,sipes,251.0,1.16,0
55911,0.24,94.78,3279,2.04,hartsock,252.0,0.97,0
126541,0.89,93.04,4179,2.73,souders,252.0,1.4100000000000000,0
78099,0.83,92.85,4686,3.05,lewallen,253.0,1.58,0
120642,7.25,88.17,3340,1.83,seagraves,254.0,1.1100000000000000,0
24880,24.94,69.27,3713,2.69,clardy,254.0,0.8400000000000000,0
130369,0.21,97.2,9185,1.24,stutzman,255.0,0.55,0
87465,32.88,63.66,3002,1.43,mcilwain,257.0,0.6700000000000000,0
6798,18.36,77.27,3110,2.15,baisden,257.0,0.64,0
99915,31.38,64.79,4751,1.58,ousley,257.0,0.38,0
127734,0.87,96.43,3560,1.15,stamey,258.0,0.53,0
146961,1.59,94.84,3392,1.68,woodrum,258.0,0.62,0
28234,4.11,91.98,4064,1.89,crumley,259.0,0.81,0
88825,0.37,95.47,3818,1.86,mellinger,259.0,0.94,0
18653,18.7,77.06,3802,1.42,burdine,260.0,0.5,0
10381,13.16,81.4,6004,2.22,benefield,260.0,1.5,0
85375,8.79,86.7,3128,1.69,massengale,260.0,1.2800000000000000,0
129359,0.1,99.0,15786,0.48,stoltzfus,262.0,0.2,0
55682,0.35,96.25,3175,1.35,harnish,262.0,1.1400000000000000,0
49874,5.51,90.53,4370,1.65,glisson,262.0,0.8900000000000000,0
30794,12.07,69.39,3280,7.65,decosta,263.0,4.5200000000000000,0
79726,6.85,87.56,6777,1.96,loftis,265.0,1.49,0
52359,2.86,92.65,3046,1.71,grindle,266.0,0.99,0
3855,0.28,95.63,3591,2.59,anzalone,266.0,0.67,0
57345,0.25,95.34,3537,1.92,helgeson,266.0,1.04,0
47209,0.94,93.15,3403,3.29,garren,266.0,1.12,0
138483,1.73,93.6,3125,2.53,utterback,268.0,1.02,0
89974,1.13,95.18,4523,1.46,midkiff,268.0,0.86,0
145666,15.44,79.46,8325,2.62,wilhite,269.0,0.73,0
12192,0.34,94.34,3218,2.42,billman,271.0,1.74,0
116680,0.65,94.86,6926,2.02,salyer,271.0,0.9200000000000000,0
28251,27.08,67.06,4985,1.85,crumpton,271.0,0.9,0
55802,0.15,95.87,3413,1.55,harshbarger,271.0,1.17,0
93840,0.0,96.52,3161,2.31,murawski,272.0,0.38,0
28123,0.27,95.82,4525,1.79,croteau,272.0,1.02,0
126153,0.52,94.74,3273,2.2,soltis,272.0,1.28,0
70658,23.33,71.58,3660,2.21,koger,273.0,0.8200000000000000,0
134010,0.26,96.34,3417,1.58,thibeault,273.0,0.38,0
31614,15.72,78.74,5222,2.49,delk,273.0,1.27,0
52912,0.51,94.35,3148,2.76,gruver,275.0,0.76,0
122189,1.03,90.6,3501,2.29,shamblin,276.0,3.05,0
78899,0.23,96.36,3491,1.55,lingenfelter,277.0,0.89,0
121959,44.39,50.25,4474,2.03,seymore,278.0,0.94,0
119886,0.0,96.1,3182,1.89,schroer,279.0,0.44,0
51883,12.75,81.17,8217,2.03,greathouse,279.0,1.26,0
123219,0.4,96.2,4239,1.2,shope,279.0,0.97,0
13449,6.18,88.73,5659,2.14,boatright,280.0,1.24,0
51497,6.27,86.36,5675,2.03,gragg,280.0,2.15,0
74674,0.32,96.25,3120,1.25,laliberte,281.0,0.55,0
36489,1.58,94.41,3219,2.02,ducote,281.0,0.9,0
55905,1.49,94.85,4040,1.68,hartsell,281.0,0.8,0
29572,1.34,93.51,8354,1.93,damron,281.0,1.34,0
55674,1.36,94.2,4277,2.13,harner,281.0,1.1,0
54921,1.12,93.84,5080,2.42,hammack,282.0,1.16,0
102381,0.0,95.12,3362,3.21,pecoraro,282.0,0.51,0
107179,4.74,90.68,3583,1.95,privett,283.0,0.95,0
122693,0.21,95.68,3314,2.23,shenk,283.0,0.75,0
30899,11.12,75.08,6626,2.41,deese,283.0,9.51,0
120798,3.81,91.22,3599,2.0,secrest,284.0,1.25,0
93917,0.42,96.02,4021,1.96,murphree,285.0,0.8200000000000000,0
59595,0.49,95.28,3499,2.09,hoehn,285.0,1.17,0
57519,0.75,94.03,6665,1.56,hembree,285.0,1.55,0
123075,0.42,95.61,6020,1.78,shirey,286.0,0.96,0
16416,0.68,94.39,3956,2.63,bressler,286.0,1.08,0
111697,12.81,80.73,5707,2.68,rhinehart,287.0,1.4500000000000000,0
94803,0.0,95.6,3180,3.11,nardone,287.0,0.38,0
5178,20.03,74.78,3569,2.05,askins,287.0,1.21,0
59488,14.39,80.91,3280,1.28,hockett,287.0,1.6400000000000000,0
126540,5.77,90.3,3968,1.99,souder,287.0,0.78,0
139635,4.36,90.26,4291,2.61,vanness,287.0,0.77,0
38607,0.24,93.99,3795,2.74,ekstrom,288.0,1.29,0
117023,34.79,60.09,5786,2.33,sandifer,288.0,0.5,0
105646,0.42,96.28,5021,1.63,poff,288.0,0.56,0
110488,0.46,95.9,3270,2.2,reeser,288.0,0.0,0
57438,0.77,93.8,5583,2.35,helmick,288.0,1.2200000000000000,0
50859,25.27,69.28,7721,2.45,goolsby,288.0,1.1200000000000000,0
26640,1.09,95.6,3296,0.91,cordle,288.0,0.9100000000000000,0
36160,1.01,93.2,3264,1.9,driskill,289.0,2.09,0
15530,2.29,92.29,6938,1.84,bowlin,289.0,1.24,0
123456,0.31,95.33,5861,2.25,shupe,289.0,0.71,0
68917,0.44,95.11,4952,2.32,kingery,289.0,0.89,0
56522,35.47,59.15,4536,1.9,haygood,290.0,1.01,0
87144,21.54,72.85,4471,2.44,mcfarlin,290.0,1.1400000000000000,0
42412,5.17,51.8,3054,40.73,ferrel,290.0,1.35,0
106155,16.88,76.26,3146,2.38,pooler,291.0,1.9,0
13868,4.48,90.58,4684,1.96,boggess,291.0,1.26,0
95314,0.88,93.89,5335,2.4,neese,291.0,1.12,0
8897,6.26,88.82,4696,2.17,baucom,291.0,1.15,0
57874,0.47,96.22,4445,1.6,hepler,292.0,0.85,0
25433,16.81,79.03,4830,1.74,cockerham,292.0,0.81,0
144952,2.24,90.4,3301,2.61,whisenhunt,293.0,2.84,0
23937,32.12,62.17,8253,2.33,chism,293.0,0.8800000000000000,0
90529,5.2,89.22,3117,2.86,milstead,294.0,1.4100000000000000,0
16772,7.99,83.96,3679,2.99,brigman,294.0,3.21,0
22205,1.28,92.98,4460,2.69,cavender,295.0,1.37,0
110483,8.19,86.42,3858,1.94,reep,295.0,1.32,0
103634,0.48,95.44,3315,2.05,petrick,296.0,0.93,0
5102,1.84,93.37,9957,2.06,ashcraft,296.0,1.0,0
64102,0.19,95.71,3679,2.69,jasinski,297.0,0.6800000000000000,0
142769,0.52,97.18,3437,1.13,walczak,297.0,0.0,0
27144,0.43,95.44,3709,1.64,cottrill,297.0,0.73,0
67614,37.01,56.51,4323,1.9,kellam,297.0,1.87,0
58427,0.24,95.5,6784,1.93,hetrick,297.0,0.98,0
40442,0.49,95.78,5114,1.39,eversole,298.0,0.99,0
128236,1.04,94.99,3073,2.34,stecker,300.0,0.0,0
125635,3.56,90.8,4360,1.38,snapp,300.0,2.07,0
68733,5.08,86.71,4960,2.48,killion,300.0,3.5300000000000000,0
83773,0.4,94.34,3021,3.84,maniscalco,302.0,0.0,0
45899,16.92,78.15,4591,2.24,futch,302.0,0.63,0
145760,1.56,93.22,3835,2.29,willette,302.0,1.25,0
129525,6.58,86.53,4760,2.65,stotts,303.0,1.76,0
37924,27.74,63.23,4109,2.19,eddings,303.0,3.26,0
105681,0.0,97.47,3945,1.29,pohlman,303.0,0.3,0
102039,21.25,67.76,5511,4.26,paulk,303.0,3.9000000000000000,0
112520,14.47,79.89,3048,2.3,rippy,304.0,0.0,0
84626,0.26,95.61,3509,1.97,markowski,304.0,0.77,0
50033,14.17,80.8,4339,2.58,gober,305.0,0.6500000000000000,0
20320,6.63,86.51,3470,1.99,canaday,305.0,2.53,0
34432,0.35,94.49,3156,3.36,disalvo,305.0,0.66,0
127827,0.32,92.95,5078,2.23,standridge,305.0,2.2,0
80626,13.5,81.81,3992,1.98,lovelady,306.0,1.26,0
4711,1.97,93.22,3405,1.59,arney,306.0,1.73,0
76892,0.78,93.96,3327,2.61,lefever,307.0,1.5,0
116328,0.29,94.88,3845,3.25,salamone,307.0,0.73,0
83332,1.12,91.88,3289,2.55,malott,307.0,2.28,0
21382,0.26,92.26,5673,4.3,carrico,307.0,1.48,0
99275,0.0,97.88,3208,1.0,orlowski,308.0,0.31,0
8931,0.23,95.49,3529,1.45,baugher,308.0,1.19,0
54281,0.5,94.89,3989,2.08,hafer,308.0,0.8,0
34472,6.23,89.29,5106,2.27,dishman,308.0,0.98,0
147457,10.28,83.96,6391,2.43,wyrick,309.0,1.13,0
76230,0.32,94.92,4965,2.07,lavallee,309.0,1.0,0
112571,0.67,95.05,5816,1.55,risner,310.0,0.96,0
117676,3.1,92.24,6780,1.98,sarver,310.0,1.15,0
67587,1.16,95.0,3018,1.89,kelch,310.0,0.7,0
79769,0.27,94.41,10242,2.28,logsdon,311.0,1.5,0
14099,18.93,74.36,3581,2.85,bolding,311.0,2.13,0
125263,1.87,94.14,12142,1.24,slone,312.0,1.25,0
48888,0.0,95.74,3565,2.89,giardina,312.0,0.34,0
77185,0.25,95.55,4765,2.37,leininger,312.0,0.76,0
13251,0.26,95.76,3445,2.21,blomquist,313.0,0.84,0
79391,0.37,93.37,3002,2.47,lizotte,313.0,2.2,0
39710,0.26,95.02,3877,2.42,ericksen,313.0,0.9300000000000000,0
102610,0.41,93.73,4579,2.49,pelkey,314.0,1.62,0
16218,13.82,81.85,4601,1.65,brawner,314.0,1.0,0
18180,0.33,96.09,3602,1.55,buettner,315.0,1.0500000000000000,0
45907,26.71,68.17,6038,1.84,futrell,316.0,1.04,0
74587,2.21,91.96,4304,1.12,lail,316.0,2.9300000000000000,0
95512,20.18,74.75,7303,2.49,nelms,317.0,0.86,0
27641,0.37,94.16,3202,2.65,creager,317.0,1.56,0
28111,13.97,80.71,3085,2.59,crosson,317.0,1.03,0
16427,0.87,93.01,3693,3.52,bretz,318.0,1.25,0
115775,0.4,94.92,4250,1.46,sabol,318.0,1.93,0
31759,0.0,94.45,3655,3.69,delorenzo,321.0,0.49,0
133693,1.11,93.21,4050,2.74,teter,321.0,1.5100000000000000,0
106486,0.96,92.81,4353,2.44,poteet,321.0,1.6000000000000000,0
96103,15.32,77.6,4634,3.67,nickles,322.0,1.27,0
101599,17.53,77.21,4296,1.79,paschall,322.0,1.3900000000000000,0
2632,8.23,86.59,3416,1.52,alsup,322.0,1.67,0
52207,7.23,86.92,6865,2.51,grider,322.0,1.28,0
111996,0.39,94.37,8130,2.52,ridenour,322.0,1.27,0
24307,3.97,90.54,3022,2.12,chumley,322.0,1.85,0
20993,0.0,92.8,3015,5.41,cardillo,322.0,0.93,0
77318,0.45,94.18,7858,2.81,lemaster,322.0,1.1400000000000000,0
77386,10.03,84.98,3749,2.0,lemmons,323.0,1.02,0
18614,0.25,95.39,5512,1.27,burcham,324.0,1.56,0
8068,37.77,56.82,5827,2.4,barner,325.0,0.77,0
106483,32.61,62.45,3465,2.19,poteat,325.0,0.87,0
97277,21.77,70.64,6692,2.94,nowlin,325.0,1.6600000000000000,0
76785,27.34,67.09,4725,2.37,ledet,326.0,1.42,0
135223,0.53,94.23,3967,1.59,tollefson,326.0,1.7600000000000000,0
19365,2.26,94.45,5661,1.47,byerly,326.0,0.64,0
63571,4.71,90.86,3139,1.5,jaggers,327.0,0.76,0
92943,5.73,86.23,3631,4.21,motes,327.0,2.21,0
130319,0.56,95.76,8444,1.4,sturgill,328.0,0.8200000000000000,0
31221,0.29,94.48,3784,2.4,deitz,328.0,1.37,0
68801,4.42,88.04,3076,2.93,kime,328.0,2.6,0
13937,0.0,95.33,3125,2.82,bohl,328.0,0.51,0
2480,20.94,74.87,6737,2.11,albritton,329.0,0.65,0
81289,0.3,96.01,3385,1.15,lundeen,329.0,0.95,0
136064,17.1,76.62,3152,1.94,trammel,329.0,1.78,0
131531,5.08,90.05,3779,1.96,swink,329.0,1.1600000000000000,0
64546,0.37,94.96,4108,2.02,jessee,330.0,1.08,0
90743,2.74,93.92,7581,1.12,minnick,330.0,0.79,0
68614,0.83,93.78,4484,1.92,kiger,330.0,1.6300000000000000,0
105448,0.36,96.29,4208,1.54,plourde,330.0,0.71,0
70537,0.31,96.25,9559,2.02,koehn,330.0,0.6,0
50385,12.28,81.49,3176,2.36,goldsberry,331.0,1.1400000000000000,0
87641,27.18,65.05,3929,2.32,mckinzie,331.0,2.01,0
120044,1.02,94.47,3545,2.12,schumaker,331.0,0.8200000000000000,0
15606,8.39,88.31,5032,1.39,boyette,331.0,0.88,0
50122,4.79,90.61,5826,2.03,godsey,331.0,1.13,0
23579,2.71,92.88,5675,2.08,chesser,332.0,0.88,0
145023,11.77,82.01,4453,1.89,whitener,332.0,1.99,0
127196,0.0,95.8,3117,1.8,spohn,332.0,1.12,0
16926,21.23,74.0,3689,1.68,brittingham,333.0,0.66,0
9283,22.66,71.43,5414,2.05,beason,333.0,1.77,0
107647,0.45,93.03,3115,4.65,puleo,334.0,0.0,0
30466,7.1,84.09,4030,3.8,dearman,334.0,2.24,0
42136,0.58,94.87,3100,1.74,felty,336.0,1.06,0
37201,15.74,78.34,3361,1.93,durrett,336.0,1.4900000000000000,0
86861,11.85,83.55,5561,2.09,mccraw,337.0,0.92,0
46612,29.5,65.97,5190,1.52,gambrell,338.0,0.72,0
100737,0.24,94.92,3363,3.21,palmisano,338.0,0.57,0
123555,19.72,75.37,3545,2.45,sibert,339.0,0.8200000000000000,0
136871,3.0,89.19,3071,2.54,trudell,340.0,2.9,0
38386,0.94,95.16,4381,1.46,eidson,340.0,1.03,0
27249,0.92,95.28,3244,1.39,courson,340.0,0.77,0
110444,19.39,72.29,3569,2.8,redwine,340.0,2.8,0
91013,1.59,93.23,3395,2.62,misner,340.0,0.94,0
131136,18.88,76.39,4821,2.49,suttles,340.0,0.7,0
107168,0.71,95.28,3223,1.46,pritt,341.0,1.08,0
88330,4.78,90.5,10750,2.01,medlin,341.0,0.9600000000000000,0
46478,14.08,79.75,3161,3.61,gallion,341.0,1.01,0
15761,35.51,59.97,3650,1.89,braddy,342.0,0.65,0
60876,3.56,92.43,3172,1.99,hott,342.0,0.66,0
127484,0.17,96.08,3498,1.74,staab,342.0,0.75,0
56813,0.59,95.41,3704,1.7,hedden,343.0,0.9200000000000000,0
123437,2.94,93.91,8508,1.29,shumaker,344.0,0.59,0
56186,2.63,93.18,3726,1.66,hathcock,344.0,1.32,0
102842,4.06,89.69,4142,2.7,penland,344.0,1.9500000000000000,0
15752,17.27,77.95,3446,1.65,bradberry,345.0,0.99,0
123359,0.21,94.87,5146,1.87,shrum,346.0,1.44,0
3023,31.4,62.75,5455,2.33,amerson,347.0,1.1400000000000000,0
127841,1.76,90.88,3346,3.77,stanfill,347.0,1.47,0
15290,34.46,60.31,3744,2.08,bouldin,347.0,0.61,0
9816,32.08,62.1,59463,2.33,beil,347.0,1.21,0
47504,0.72,95.28,3198,1.72,gaudette,348.0,1.22,0
68450,5.78,90.17,5849,1.61,kibler,348.0,0.86,0
123311,0.63,94.87,6855,2.35,shrader,349.0,0.77,0
122753,5.52,89.75,4674,1.67,sherer,350.0,1.54,0
31900,0.0,94.1,3542,4.04,demaio,350.0,0.54,0
45742,24.78,71.44,6058,1.77,funderburk,350.0,0.63,0
125992,0.12,95.65,4139,2.92,sokolowski,350.0,0.6,0
60522,13.39,81.54,4751,1.64,hooten,351.0,1.3600000000000000,0
98898,6.26,88.58,3528,1.56,oney,351.0,2.12,0
111104,11.86,79.81,3279,4.97,reneau,352.0,1.34,0
32924,18.3,60.52,6639,7.82,desouza,353.0,9.31,0
30006,1.85,93.7,3410,1.85,darrah,353.0,0.94,0
27434,26.02,69.09,4381,2.19,cozart,353.0,0.8300000000000000,0
45299,2.24,92.52,5883,2.29,fritts,354.0,1.36,0
102824,17.89,76.96,3259,1.41,penick,355.0,0.89,0
54849,30.32,64.3,5501,1.85,hambrick,356.0,0.85,0
16122,15.58,79.2,9301,2.11,bratcher,357.0,0.99,0
37051,2.9,78.62,3381,16.18,duprey,357.0,0.79,0
117078,0.28,94.16,4352,2.3,sandstrom,357.0,1.13,0
68731,16.24,77.34,4686,2.39,killingsworth,358.0,1.8000000000000000,0
55421,3.66,91.42,3416,2.52,harber,359.0,1.3400000000000000,0
67942,0.33,94.86,5390,1.99,kephart,359.0,1.24,0
143815,0.47,94.28,4478,2.39,weese,360.0,1.18,0
122899,0.41,95.46,3679,1.6,shiflett,361.0,1.04,0
34525,0.0,94.8,6091,3.64,distefano,361.0,0.53,0
79095,39.38,54.97,3111,2.35,lipsey,361.0,0.39,0
143799,6.41,89.12,4072,2.19,weekley,362.0,0.93,0
19616,15.43,78.92,3818,1.99,caddell,364.0,0.97,0
43254,0.59,95.47,4066,1.75,fitzwater,364.0,0.76,0
116509,5.07,79.51,6929,2.31,sallee,365.0,11.05,0
131420,0.19,95.6,4183,2.1,sweitzer,365.0,0.67,0
13862,8.99,86.89,4051,1.78,boger,366.0,0.86,0
134076,0.79,93.45,3055,2.75,thill,366.0,1.6100000000000000,0
31924,0.55,93.73,3475,4.12,demaria,367.0,0.66,0
73990,8.9,85.03,4294,3.45,labbe,367.0,0.8,0
87350,18.09,76.65,3825,2.51,mcgowen,368.0,1.33,0
61773,0.23,94.8,5114,2.54,hunsaker,368.0,1.04,0
53204,0.3,94.9,7307,2.19,guffey,368.0,1.26,0
136742,0.36,93.46,6908,1.48,trombley,369.0,2.81,0
86740,23.45,71.45,4269,1.92,mccollough,369.0,1.53,0
5802,12.83,81.47,4177,3.11,autrey,369.0,0.86,0
43523,0.2,96.63,4097,1.42,flickinger,370.0,1.02,0
2118,0.79,94.37,4318,2.45,alleman,370.0,0.74,0
54911,33.51,61.05,5435,2.5,hamlett,371.0,0.72,0
33676,0.0,95.5,3355,3.49,didonato,372.0,0.39,0
8968,1.41,94.23,5877,1.87,baumgardner,372.0,0.97,0
70275,0.22,96.73,4103,1.29,knopp,373.0,0.73,0
22957,6.32,87.18,4111,3.24,chancey,374.0,1.3600000000000000,0
113303,0.0,95.76,3210,2.34,roesch,374.0,0.65,0
109174,1.49,94.14,4283,2.24,ramer,374.0,1.03,0
145552,1.92,93.45,8107,1.62,wilbanks,375.0,1.3600000000000000,0
14235,0.57,93.61,3350,2.9,boltz,375.0,1.71,0
122483,6.8,90.56,4620,1.1,shealy,375.0,0.45,0
131135,18.63,74.53,3333,2.31,suttle,376.0,2.46,0
124105,1.95,92.31,3798,3.16,silvey,376.0,1.08,0
68806,11.67,81.49,3042,3.39,kimes,376.0,1.02,0
130814,10.68,85.61,3961,1.94,sumrall,377.0,0.73,0
46574,0.17,93.46,4082,3.01,gamache,377.0,1.37,0
13304,0.46,95.72,3012,1.96,blough,377.0,0.8300000000000000,0
85259,1.47,92.64,6688,2.29,mashburn,378.0,1.8400000000000000,0
145675,1.28,94.5,3366,2.08,wilken,379.0,0.92,0
22828,13.9,76.03,3179,2.61,chaisson,379.0,4.59,0
72221,0.6,96.39,3490,1.12,kratzer,380.0,0.0,0
32136,4.89,89.13,5399,3.54,demoss,380.0,1.09,0
55874,0.44,95.6,3610,1.88,hartline,380.0,0.83,0
144180,0.18,95.36,4569,2.08,weitzel,381.0,0.8500000000000000,0
77760,0.22,94.67,4070,2.38,lesher,381.0,1.4,0
127278,0.64,94.51,7356,1.86,spradlin,382.0,1.58,0
49227,13.36,82.13,4791,1.63,gillispie,382.0,1.05,0
130509,19.9,75.42,3718,1.83,sudduth,382.0,0.78,0
33567,0.17,93.69,4138,4.45,dicarlo,382.0,0.63,0
27608,8.92,86.86,4012,1.97,craver,383.0,0.69,0
50255,3.48,91.4,8735,1.64,goforth,383.0,1.64,0
74341,0.36,92.73,3849,2.0,lafave,383.0,2.83,0
36159,14.59,80.5,4180,2.32,driskell,383.0,0.98,0
132329,42.97,50.38,3519,2.02,talton,384.0,1.76,0
44831,0.46,93.08,3468,1.87,frechette,384.0,3.1400000000000000,0
22117,13.73,80.12,8167,2.58,caudle,385.0,1.36,0
57027,3.96,90.42,4040,3.09,heid,385.0,1.24,0
127729,0.21,94.94,5775,2.2,stambaugh,385.0,1.0900000000000000,0
60037,7.11,87.93,3430,2.16,holleman,386.0,1.35,0
81016,0.79,94.25,3184,1.51,ludwick,387.0,1.6400000000000000,0
57258,0.0,94.83,3503,1.97,heitman,387.0,1.08,0
56634,0.53,94.91,5459,1.69,headrick,388.0,1.06,0
69270,2.06,94.07,3405,1.67,kisner,388.0,0.76,0
58257,0.12,98.08,14357,0.81,hershberger,389.0,0.29000000000000000,0
58801,5.19,84.12,4390,6.47,hilburn,389.0,2.3,0
7172,12.79,81.4,4956,2.78,ballenger,389.0,1.13,0
109044,7.23,87.82,3127,1.79,raker,389.0,1.18,0
71873,0.24,95.72,9040,2.0,kovach,390.0,0.76,0
7533,31.18,62.74,7101,2.38,bankston,391.0,0.9400000000000000,0
36883,22.99,71.33,3711,2.37,dunigan,391.0,1.05,0
55247,10.54,84.31,3748,2.19,hanner,391.0,1.02,0
69358,2.85,93.32,4253,1.76,kittle,393.0,0.8700000000000000,0
37989,1.72,92.82,3077,2.08,edgington,393.0,1.65,0
147369,0.95,93.95,6498,2.25,wyant,393.0,1.04,0
38424,1.0,94.7,4397,2.09,eiler,393.0,0.7,0
120551,20.66,72.2,9495,2.96,scroggins,393.0,1.5700000000000000,0
129095,0.69,91.68,4349,2.99,stites,394.0,2.1400000000000000,0
18374,0.57,94.92,4015,2.02,bullington,394.0,0.8900000000000000,0
106848,27.99,68.55,3294,1.76,prejean,394.0,0.0,0
73777,0.28,94.86,3930,2.75,kutz,394.0,0.99,0
112122,0.3,94.83,3039,2.04,riemer,394.0,1.19,0
36742,15.31,78.66,3998,2.3,dulin,395.0,1.3800000000000000,0
23995,0.29,96.81,3449,1.71,chmielewski,396.0,0.6,0
52585,11.42,84.28,3678,1.85,groover,396.0,0.79,0
59149,0.47,95.21,7406,1.94,hintz,396.0,1.1100000000000000,0
11528,4.05,90.58,4322,1.71,bevins,397.0,2.13,0
60670,1.28,94.77,3368,2.14,hornberger,397.0,0.78,0
83846,1.01,94.19,3857,3.42,mannino,398.0,0.62,0
7677,16.21,78.38,3534,2.46,attaway,398.0,1.25,0
72513,1.1,94.11,3090,2.04,krier,398.0,1.13,0
5444,3.15,92.52,3329,1.35,athey,399.0,1.29,0
146849,19.71,75.22,5311,2.32,womble,399.0,0.79,0
43168,0.35,95.52,3106,1.8,fiscus,399.0,0.9,0
63604,0.17,96.56,4035,1.59,jahnke,399.0,0.8,0
110422,21.84,73.21,8197,2.09,redmon,399.0,0.71,0
142803,34.25,56.8,4190,2.55,waldon,400.0,2.25,0
47892,0.33,96.24,4180,1.53,gehrke,401.0,0.86,0
21347,30.32,65.54,4103,2.0,carraway,401.0,0.75,0
49041,2.04,92.77,4124,2.04,giffin,402.0,1.51,0
15313,40.48,53.01,3903,2.38,boulware,402.0,0.77,0
102476,6.82,86.99,4620,1.95,peery,402.0,1.73,0
138275,0.0,95.02,3270,2.97,urbanski,403.0,0.61,0
26432,0.85,94.74,4331,1.66,coomer,403.0,0.94,0
60668,2.37,92.79,3206,1.19,hornbeck,404.0,1.5900000000000000,0
36904,0.69,94.14,3329,2.22,dunkle,404.0,1.1100000000000000,0
73143,0.14,96.54,4918,1.63,kuehl,404.0,0.6700000000000000,0
26588,23.74,70.49,6002,2.3,corbitt,406.0,1.05,0
34576,0.26,95.22,3074,1.89,dittmer,406.0,1.1100000000000000,0
131456,0.42,93.88,4574,2.36,swick,406.0,1.7,0
979,5.27,89.71,3264,1.96,ackerson,407.0,1.08,0
27546,9.2,84.69,4141,2.9,crandell,407.0,1.62,0
107035,1.29,93.65,4016,2.54,prickett,407.0,0.75,0
37644,27.17,68.41,8433,1.35,easterling,408.0,1.07,0
31116,1.25,93.81,3200,2.0,dehaan,408.0,1.37,0
127604,1.82,92.42,9514,2.49,staggs,409.0,1.51,0
69771,0.0,95.82,3492,1.43,klimek,409.0,0.97,0
86925,8.09,86.07,5450,2.15,mcculley,410.0,1.81,0
55865,0.74,96.37,3498,1.23,hartle,410.0,0.4,0
118472,0.0,96.46,3245,1.23,schantz,410.0,0.49,0
60844,0.34,96.33,4960,1.19,hostetter,410.0,0.79,0
34045,0.0,93.93,3344,4.31,dilorenzo,410.0,0.84,0
129054,6.18,88.65,8142,1.94,stinnett,411.0,1.22,0
147567,0.28,95.73,3537,2.15,yaeger,411.0,0.8200000000000000,0
4122,37.44,58.39,5818,2.06,arceneaux,411.0,0.52,0
123441,8.84,86.82,8311,1.74,shumate,412.0,1.04,0
28249,21.07,73.66,3166,2.27,crumpler,413.0,0.8200000000000000,0
88153,2.24,93.49,10292,1.96,meador,413.0,0.87,0
81172,1.94,92.85,4629,2.1,luker,413.0,1.04,0
59484,14.65,79.99,3229,2.14,hocker,413.0,1.05,0
50781,8.26,86.16,7153,1.79,goodin,413.0,1.68,0
83614,3.68,91.64,8095,2.08,maness,414.0,1.21,0
98805,1.63,90.8,4792,4.17,omara,415.0,2.42,0
119874,0.62,95.94,10549,1.39,schrock,415.0,0.84,0
36724,13.2,82.06,5507,1.8,dulaney,415.0,0.8,0
60608,7.03,87.82,3416,2.61,hord,416.0,1.12,0
107879,32.5,61.95,4339,2.19,puryear,416.0,0.76,0
61069,5.4,88.84,6516,2.36,howerton,416.0,1.4100000000000000,0
55631,0.83,94.57,6746,1.57,harless,416.0,1.42,0
18796,15.47,78.51,5282,2.04,burkhalter,416.0,1.27,0
97411,17.91,76.11,9046,2.14,nunley,416.0,1.17,0
118652,0.18,96.02,3393,1.59,scheid,416.0,1.32,0
25247,1.16,95.05,3008,2.03,clouser,416.0,0.0,0
85945,2.14,91.56,3733,1.98,mauk,417.0,2.8100000000000000,0
73057,0.2,96.72,4058,1.72,kucera,417.0,0.66,0
